CUSTOMER CODE,CUSTOMER NAME,ADDRESS 1,ADDRESS 2,TRANSACTION TYPE,ITEM CODE,ITEM DIMENSION,ITEM UNIT OF MEASURE,COMPANY CODE,COMPANY DIMENSION,LOT NUMBER,EXPIRATION DATE,SEGMENT CODE,SEGMENT NAME,PRINCIPAL CODE,PRINCIPAL DIMENSION,QUANTITY SOLD,QUANTITY FREE,UNIT PRICE,GROSS SALES AMOUNT,DISCOUNT AMOUNT,VALUE ADDED TAX AMOUNT,VAT EXCLUSIVE,SALES TAX,NET OF SALES TAX,MDI DISTRIBUTION FEE,BILLING NET SALES,BILLING VAT AMOUNT,BILL GROSS SALES,GB DISTRIBUTION FEE,METRO DRUG CYCLE DATE,Sales Week Number,PERIOD FROM DATE,PERIOD TO DATE,BATCH NUMBER,Batch Date
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,2,0,"1,780.80","3,561.60",678.40,381.60,"3,180.00",5.71,"3,174.29",246.01,"2,933.99",352.08,"3,286.07",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,780.80","1,780.80",339.20,190.80,"1,590.00",2.86,"1,587.14",123.00,"1,467.00",176.04,"1,643.04",0.00,12/01/2013,1,12/01/2013,12/07/2013,2013001,12/08/2013
