CUSTOMER CODE,CUSTOMER NAME,ADDRESS 1,ADDRESS 2,TRANSACTION TYPE,ITEM CODE,ITEM DIMENSION,ITEM UNIT OF MEASURE,COMPANY CODE,COMPANY DIMENSION,LOT NUMBER,EXPIRATION DATE,SEGMENT CODE,SEGMENT NAME,PRINCIPAL CODE,PRINCIPAL DIMENSION,QUANTITY SOLD,QUANTITY FREE,UNIT PRICE,GROSS SALES AMOUNT,DISCOUNT AMOUNT,VALUE ADDED TAX AMOUNT,VAT EXCLUSIVE,SALES TAX,NET OF SALES TAX,MDI DISTRIBUTION FEE,BILLING NET SALES,BILLING VAT AMOUNT,BILL GROSS SALES,GB DISTRIBUTION FEE,METRO DRUG CYCLE DATE,Sales Week Number,PERIOD FROM DATE,PERIOD TO DATE,BATCH NUMBER,Batch Date
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16211,Rowachol Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7168C          ,06/30/2016,'026,GASTRO OB,PC-0218,ROWA PHARMACEUTICALS LIMITED,1,0,"2,350.66","2,350.66",447.74,251.86,"2,098.80",3.77,"2,095.03",162.37,"1,936.44",232.37,"2,168.81",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16211,Rowachol Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7168C          ,06/30/2016,'026,GASTRO OB,PC-0218,ROWA PHARMACEUTICALS LIMITED,1,0,"2,350.66","2,350.66",447.74,251.86,"2,098.80",3.77,"2,095.03",162.37,"1,936.44",232.37,"2,168.81",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16211,Rowachol Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7168C          ,06/30/2016,'026,GASTRO OB,PC-0218,ROWA PHARMACEUTICALS LIMITED,8,0,"2,350.66","18,805.28","3,581.92","2,014.85","16,790.43",30.17,"16,760.26","1,298.92","15,491.51","1,858.98","17,350.49",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16211,Rowachol Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7168C          ,06/30/2016,'026,GASTRO OB,PC-0218,ROWA PHARMACEUTICALS LIMITED,1,0,"2,798.40","2,798.40",0.00,299.83,"2,498.57",4.49,"2,494.08",193.29,"2,305.28",276.63,"2,581.91",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16211,Rowachol Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7168C          ,06/30/2016,'026,GASTRO OB,PC-0218,ROWA PHARMACEUTICALS LIMITED,1,0,"2,798.40","2,798.40",0.00,299.83,"2,498.57",4.49,"2,494.08",193.29,"2,305.28",276.63,"2,581.91",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16211,Rowachol Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7168C          ,06/30/2016,'026,GASTRO OB,PC-0218,ROWA PHARMACEUTICALS LIMITED,1,0,"2,798.40","2,798.40",0.00,299.83,"2,498.57",4.49,"2,494.08",193.29,"2,305.28",276.63,"2,581.91",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"1,908.00","1,908.00",212.00,204.43,"1,703.57",3.06,"1,700.51",131.79,"1,571.78",188.61,"1,760.40",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,1,0,"2,120.00","2,120.00",0.00,227.14,"1,892.86",3.40,"1,889.46",146.43,"1,746.42",209.57,"1,956.00",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
